age,job,marital,balance,housing,loan,day,duration,campaign,pdays,previous,poutcome,y
52,management,married,264,no,no,20,68,8,-1,0,unknown,no
44,management,single,9956,yes,no,13,194,2,-1,0,unknown,no
40,services,married,1082,yes,no,30,854,2,-1,0,unknown,yes
35,blue-collar,married,209,yes,yes,28,66,2,-1,0,unknown,no
50,blue-collar,married,4108,yes,no,7,526,2,-1,0,unknown,yes
34,blue-collar,married,467,yes,no,13,195,2,357,2,failure,no
44,management,married,612,yes,no,29,88,2,-1,0,unknown,no
30,self-employed,single,166,no,no,30,151,4,-1,0,unknown,no
41,technician,single,5329,no,no,14,397,2,-1,0,unknown,yes
45,technician,divorced,10768,yes,no,16,104,2,-1,0,unknown,no
44,services,married,26,yes,no,2,119,9,-1,0,unknown,no
55,blue-collar,married,512,no,no,5,1200,2,-1,0,unknown,yes
30,management,single,1028,no,no,4,1294,2,-1,0,unknown,yes
42,blue-collar,single,24,no,no,14,229,1,-1,0,unknown,no
41,technician,married,352,yes,no,18,129,2,-1,0,unknown,no
52,management,married,-2712,yes,yes,2,253,1,-1,0,unknown,no
42,unemployed,married,2636,no,no,17,178,2,151,1,failure,no
45,admin.,married,1783,no,no,20,11,11,-1,0,unknown,no
43,technician,married,3723,yes,no,11,134,4,-1,0,unknown,no
44,admin.,single,11,yes,no,20,530,1,-1,0,unknown,no
27,technician,single,1742,yes,no,16,787,1,-1,0,unknown,yes
35,services,married,0,no,no,17,229,7,-1,0,unknown,no
52,blue-collar,divorced,196,yes,no,7,119,3,-1,0,unknown,no
59,management,married,544,no,no,20,67,2,-1,0,unknown,no
34,admin.,married,1551,yes,yes,8,188,2,82,4,other,no
49,technician,married,-849,yes,yes,27,197,1,-1,0,unknown,no
28,blue-collar,single,475,no,no,10,30,2,-1,0,unknown,no
41,unknown,single,942,no,no,27,143,1,188,1,success,yes
51,technician,married,-153,no,no,20,72,2,92,4,failure,no
59,retired,married,249,no,no,13,432,5,-1,0,unknown,no
39,management,married,1034,yes,no,30,306,1,-1,0,unknown,no
38,admin.,single,245,yes,yes,17,71,2,345,2,success,no
34,blue-collar,single,1156,yes,no,23,234,2,-1,0,unknown,no
45,technician,married,1348,no,yes,1,358,2,-1,0,unknown,yes
31,management,single,18,no,no,22,332,3,-1,0,unknown,no
44,management,married,2984,yes,no,15,770,2,-1,0,unknown,no
49,admin.,married,1047,no,no,8,133,4,-1,0,unknown,no
57,admin.,divorced,1,no,no,15,17,10,-1,0,unknown,no
41,admin.,married,611,no,yes,17,487,1,-1,0,unknown,no
35,blue-collar,married,344,no,no,5,25,1,-1,0,unknown,no
40,unemployed,divorced,4082,yes,no,4,113,1,-1,0,unknown,no
34,blue-collar,married,-1725,yes,no,27,452,2,-1,0,unknown,no
28,blue-collar,married,46,yes,no,27,205,3,-1,0,unknown,no
32,blue-collar,married,157,yes,no,20,315,1,-1,0,unknown,no
36,blue-collar,divorced,1305,yes,no,16,345,10,-1,0,unknown,no
55,blue-collar,married,-219,yes,no,14,427,2,364,4,failure,no
45,technician,single,0,yes,no,18,139,2,-1,0,unknown,no
56,blue-collar,single,533,no,yes,11,166,1,-1,0,unknown,no
40,technician,married,677,yes,no,15,110,3,-1,0,unknown,no
41,blue-collar,married,10,yes,no,12,179,1,-1,0,unknown,no
24,technician,single,777,yes,no,8,131,1,-1,0,unknown,no
33,management,married,26721,no,no,5,435,3,-1,0,unknown,no
38,management,single,53,no,no,9,280,1,-1,0,unknown,no
28,technician,married,-579,yes,yes,9,84,2,-1,0,unknown,no
57,admin.,married,6997,no,no,4,117,1,-1,0,unknown,no
30,blue-collar,married,62,no,no,27,213,1,-1,0,unknown,no
30,admin.,single,1,no,no,9,307,1,-1,0,unknown,no
26,self-employed,single,1153,no,no,4,238,3,-1,0,unknown,no
36,blue-collar,married,1193,no,no,30,640,1,-1,0,unknown,yes
58,technician,married,385,no,no,20,64,1,-1,0,unknown,no
35,technician,divorced,362,no,no,29,329,2,240,8,other,no
51,housemaid,married,618,yes,yes,4,69,1,-1,0,unknown,no
33,management,married,113,yes,no,8,145,2,172,13,other,no
55,admin.,married,1102,yes,no,20,195,1,189,2,failure,no
41,self-employed,single,10346,no,no,14,352,1,182,3,success,no
49,management,divorced,1253,yes,no,14,83,2,-1,0,unknown,no
57,admin.,single,5768,yes,no,19,512,1,-1,0,unknown,yes
36,management,single,953,yes,no,17,72,1,346,1,other,no
59,management,married,782,no,yes,13,127,2,-1,0,unknown,no
48,management,married,-440,yes,yes,12,399,1,-1,0,unknown,no
29,blue-collar,married,-235,yes,no,22,189,1,-1,0,unknown,no
47,blue-collar,married,863,yes,no,19,943,2,-1,0,unknown,yes
36,blue-collar,married,342,yes,no,18,305,1,-1,0,unknown,no
34,management,married,0,yes,no,18,244,1,-1,0,unknown,no
39,management,married,1007,yes,no,7,86,2,-1,0,unknown,no
60,retired,married,11,no,no,29,265,1,586,2,failure,yes
44,management,single,4,no,no,29,163,3,-1,0,unknown,no
56,housemaid,married,1168,no,no,17,673,2,-1,0,unknown,no
36,services,single,616,yes,yes,12,156,3,-1,0,unknown,no
48,management,married,6613,no,no,17,159,3,-1,0,unknown,no
60,technician,divorced,615,yes,no,29,130,1,-1,0,unknown,no
32,admin.,single,5,yes,yes,8,110,1,-1,0,unknown,no
29,technician,married,0,yes,no,28,83,6,-1,0,unknown,no
52,blue-collar,divorced,-191,yes,no,15,755,1,-1,0,unknown,yes
34,technician,single,664,yes,yes,11,88,2,343,2,other,no
41,services,divorced,787,yes,no,8,297,2,-1,0,unknown,no
46,services,married,2703,no,no,11,211,6,-1,0,unknown,no
46,management,divorced,302,no,no,18,80,13,-1,0,unknown,no
43,management,married,0,yes,no,7,240,3,293,5,failure,no
41,admin.,divorced,256,no,no,19,91,1,-1,0,unknown,no
40,management,single,-199,yes,yes,30,109,1,-1,0,unknown,no
41,technician,married,248,no,no,20,156,2,-1,0,unknown,no
50,blue-collar,married,354,yes,no,7,123,2,-1,0,unknown,no
50,services,married,378,no,yes,18,55,9,-1,0,unknown,no
37,services,divorced,532,yes,no,11,199,1,-1,0,unknown,no
32,student,single,1883,yes,no,23,57,1,-1,0,unknown,no
55,blue-collar,married,842,no,no,31,144,2,-1,0,unknown,no
32,blue-collar,married,143,yes,yes,18,90,1,-1,0,unknown,no
31,technician,single,271,yes,no,5,269,1,-1,0,unknown,no
51,services,married,-1136,no,yes,25,155,1,-1,0,unknown,no
46,blue-collar,married,0,yes,no,14,73,1,-1,0,unknown,no
47,blue-collar,single,1976,no,yes,20,82,1,-1,0,unknown,no
58,services,married,0,yes,no,15,183,5,-1,0,unknown,no
47,technician,divorced,1194,yes,yes,30,113,3,-1,0,unknown,no
38,blue-collar,single,577,yes,no,2,50,2,-1,0,unknown,no
42,blue-collar,married,-755,yes,yes,2,312,1,-1,0,unknown,no
48,blue-collar,divorced,24,yes,no,14,832,1,-1,0,unknown,yes
50,management,married,719,no,yes,20,117,6,-1,0,unknown,no
30,technician,married,101,yes,yes,7,187,3,-1,0,unknown,no
40,technician,married,998,no,no,7,133,7,-1,0,unknown,no
41,self-employed,single,428,yes,no,11,106,1,-1,0,unknown,no
33,blue-collar,single,5,yes,no,31,188,3,-1,0,unknown,no
32,self-employed,single,46,yes,no,14,485,2,-1,0,unknown,yes
30,technician,single,359,yes,no,7,362,1,303,1,failure,no
35,unknown,married,0,no,no,6,159,3,-1,0,unknown,no
53,self-employed,married,730,yes,no,2,18,1,368,2,failure,no
61,retired,married,103,no,no,7,292,1,-1,0,unknown,no
35,blue-collar,single,49,yes,no,21,234,2,-1,0,unknown,no
40,admin.,married,764,yes,no,17,85,1,-1,0,unknown,yes
32,blue-collar,married,2,yes,no,15,16,9,309,1,failure,no
40,blue-collar,single,2226,yes,no,14,7,7,-1,0,unknown,no
36,technician,married,3043,yes,no,9,254,1,-1,0,unknown,no
62,retired,married,4692,yes,no,13,113,1,90,1,failure,no
37,services,married,358,yes,no,6,390,3,-1,0,unknown,no
46,blue-collar,married,537,no,no,26,222,5,-1,0,unknown,no
49,blue-collar,single,-367,yes,no,2,98,1,207,1,failure,no
35,blue-collar,married,73,no,no,9,134,3,-1,0,unknown,no
31,services,single,181,no,no,30,325,1,-1,0,unknown,yes
35,unemployed,single,127,yes,no,14,162,1,-1,0,unknown,yes
39,blue-collar,single,656,yes,no,18,190,6,-1,0,unknown,no
33,blue-collar,single,514,yes,no,17,225,1,-1,0,unknown,no
52,retired,married,1629,no,no,1,192,1,-1,0,unknown,no
30,blue-collar,single,971,yes,no,17,283,1,317,2,other,no
34,blue-collar,single,4963,yes,no,18,226,1,-1,0,unknown,no
52,technician,married,963,yes,no,29,74,2,-1,0,unknown,no
54,technician,married,446,no,no,26,67,6,-1,0,unknown,no
42,technician,single,60,yes,yes,30,183,2,241,1,other,no
32,blue-collar,single,2137,no,no,13,423,1,349,1,failure,no
31,blue-collar,single,54,yes,no,29,401,1,-1,0,unknown,yes
49,technician,married,808,yes,no,28,1232,1,-1,0,unknown,yes
23,technician,married,8254,yes,no,29,409,3,-1,0,unknown,no
35,blue-collar,single,-257,yes,no,30,312,7,-1,0,unknown,no
48,management,married,268,yes,no,28,458,7,-1,0,unknown,yes
30,admin.,single,1374,yes,no,13,207,1,-1,0,unknown,no
39,blue-collar,married,3324,no,no,9,108,1,-1,0,unknown,no
44,management,married,0,no,no,12,72,1,-1,0,unknown,no
39,unemployed,married,1147,yes,yes,6,232,2,363,5,failure,no
41,entrepreneur,married,1331,no,no,10,465,7,-1,0,unknown,no
28,student,single,80,yes,no,19,234,1,-1,0,unknown,no
39,services,married,-697,yes,no,31,423,2,-1,0,unknown,no
53,retired,divorced,-200,no,yes,6,161,1,-1,0,unknown,no
53,blue-collar,married,4641,no,no,16,356,2,-1,0,unknown,no
31,management,married,2984,no,no,22,343,5,-1,0,unknown,no
47,technician,married,147,no,no,22,136,2,-1,0,unknown,no
34,services,married,-102,yes,no,18,185,1,-1,0,unknown,no
32,technician,married,-196,yes,no,28,163,1,-1,0,unknown,no
35,services,married,372,yes,no,11,230,1,-1,0,unknown,no
43,admin.,married,2,yes,yes,22,254,1,-1,0,unknown,no
39,blue-collar,married,105,yes,no,9,294,2,-1,0,unknown,no
49,blue-collar,married,1060,no,yes,31,137,6,-1,0,unknown,no
31,management,married,153,yes,no,14,118,3,-1,0,unknown,no
42,admin.,married,1030,no,no,9,148,3,-1,0,unknown,no
25,student,single,1765,yes,no,23,135,2,-1,0,unknown,no
41,blue-collar,divorced,-274,yes,no,8,279,1,-1,0,unknown,no
36,blue-collar,married,1177,no,no,15,330,1,311,4,success,yes
46,services,divorced,4329,no,no,21,534,2,-1,0,unknown,yes
27,admin.,married,-97,yes,no,18,1528,2,-1,0,unknown,yes
59,blue-collar,married,-209,no,no,30,215,3,-1,0,unknown,no
32,technician,single,930,yes,no,21,122,1,-1,0,unknown,no
36,blue-collar,married,771,yes,no,9,213,4,-1,0,unknown,no
42,blue-collar,married,2441,yes,no,30,143,1,-1,0,unknown,no
32,services,single,936,yes,no,18,61,1,-1,0,unknown,no
61,retired,married,197,no,no,17,113,1,-1,0,unknown,yes
50,technician,married,3176,no,no,7,670,1,-1,0,unknown,yes
26,student,single,620,no,no,26,76,1,96,2,success,no
32,management,single,566,no,no,30,114,2,-1,0,unknown,no
41,management,married,27696,no,no,30,108,1,-1,0,unknown,no
43,blue-collar,divorced,42,no,no,13,188,1,-1,0,unknown,no
53,entrepreneur,married,0,no,no,20,520,2,-1,0,unknown,no
31,blue-collar,married,492,yes,no,6,99,1,-1,0,unknown,no
42,management,married,43,yes,no,14,735,8,-1,0,unknown,no
50,admin.,married,1575,no,no,17,407,1,-1,0,unknown,no
38,technician,divorced,8,no,no,21,181,1,-1,0,unknown,no
35,technician,single,8,no,no,21,169,2,-1,0,unknown,no
35,services,married,-489,yes,no,9,90,2,-1,0,unknown,no
40,blue-collar,divorced,973,no,no,14,449,1,-1,0,unknown,yes
35,technician,single,1924,yes,no,20,285,1,-1,0,unknown,no
48,blue-collar,single,2288,no,no,24,114,4,-1,0,unknown,no
55,management,married,5709,yes,no,12,442,1,-1,0,unknown,no
64,management,married,3951,no,no,29,164,1,-1,0,unknown,yes
43,admin.,married,1996,no,yes,31,34,3,-1,0,unknown,no
54,management,married,1451,no,no,25,308,7,-1,0,unknown,no
25,admin.,single,19,no,no,10,133,1,-1,0,unknown,no
43,blue-collar,married,-77,yes,no,8,468,1,-1,0,unknown,no
55,self-employed,married,2408,no,no,9,327,2,140,1,failure,no
38,blue-collar,single,3132,no,no,5,304,1,-1,0,unknown,no
35,technician,married,2518,no,no,9,400,1,-1,0,unknown,no
29,services,single,79,yes,no,6,811,1,334,3,other,no
41,blue-collar,married,-204,yes,no,15,50,7,-1,0,unknown,no
33,blue-collar,married,141,yes,no,21,578,2,-1,0,unknown,no
32,blue-collar,single,301,yes,no,7,395,2,-1,0,unknown,no
57,retired,divorced,1029,yes,no,8,165,1,-1,0,unknown,no
46,self-employed,married,706,no,no,21,588,1,386,3,failure,yes
56,blue-collar,married,379,no,no,13,58,5,-1,0,unknown,no
44,blue-collar,married,3224,yes,no,30,306,1,-1,0,unknown,no
47,blue-collar,divorced,1815,yes,no,5,105,1,253,4,failure,no
37,management,married,57,no,no,30,96,2,84,1,success,no
52,management,single,741,no,no,7,63,2,-1,0,unknown,no
25,services,single,333,no,yes,15,1056,2,-1,0,unknown,yes
58,management,single,1873,no,no,6,49,2,-1,0,unknown,no
51,retired,married,965,yes,no,28,67,1,-1,0,unknown,no
31,admin.,divorced,-186,yes,no,20,21,5,-1,0,unknown,no
36,management,single,86,no,no,25,48,4,-1,0,unknown,no
35,unknown,married,4144,no,no,21,310,3,-1,0,unknown,no
44,management,single,3,yes,no,6,147,1,-1,0,unknown,no
32,blue-collar,single,127,yes,no,5,195,1,-1,0,unknown,no
41,technician,single,-89,yes,no,3,195,4,251,4,failure,no
42,services,divorced,138,no,no,17,324,1,-1,0,unknown,no
46,services,married,830,yes,yes,11,211,2,-1,0,unknown,no
54,management,divorced,210,no,no,18,178,1,-1,0,unknown,no
56,self-employed,married,7,no,no,6,305,2,-1,0,unknown,no
37,self-employed,married,126,no,yes,5,313,7,-1,0,unknown,no
31,blue-collar,single,1000,yes,yes,27,191,1,-1,0,unknown,no
29,admin.,married,73,yes,no,16,252,2,-1,0,unknown,no
41,management,married,243,yes,no,2,199,1,-1,0,unknown,no
45,entrepreneur,married,20138,yes,no,20,871,5,-1,0,unknown,yes
33,admin.,divorced,891,no,no,8,398,2,-1,0,unknown,yes
41,blue-collar,married,143,yes,yes,2,659,2,-1,0,unknown,yes
49,blue-collar,married,3,no,yes,9,1439,6,-1,0,unknown,yes
38,services,married,507,yes,no,8,95,1,-1,0,unknown,no
27,blue-collar,single,-717,yes,yes,7,202,2,349,1,other,no
41,housemaid,divorced,43,yes,no,17,198,1,-1,0,unknown,no
41,blue-collar,married,1500,yes,no,31,101,6,-1,0,unknown,no
32,technician,married,476,yes,no,22,503,7,-1,0,unknown,no
32,technician,single,12,no,no,7,173,2,-1,0,unknown,no
38,services,married,-762,yes,yes,30,408,2,-1,0,unknown,no
55,retired,married,1504,yes,yes,17,761,1,-1,0,unknown,yes
35,self-employed,married,-3,no,no,9,438,5,-1,0,unknown,no
33,technician,single,402,yes,yes,15,59,1,-1,0,unknown,no
29,admin.,single,5711,yes,yes,21,899,1,-1,0,unknown,no
53,retired,married,665,yes,no,22,371,2,-1,0,unknown,yes
37,unemployed,married,1978,no,no,11,335,1,-1,0,unknown,yes
29,unemployed,married,53,no,no,4,128,1,-1,0,unknown,no
35,blue-collar,divorced,0,no,no,15,129,2,-1,0,unknown,no
34,management,single,184,no,no,22,203,4,-1,0,unknown,no
32,blue-collar,single,130,no,no,26,406,2,-1,0,unknown,no
65,retired,divorced,0,no,no,28,248,1,-1,0,unknown,no
37,blue-collar,married,153,no,yes,31,15,26,-1,0,unknown,no
36,technician,married,2474,yes,no,12,107,1,-1,0,unknown,no
95,retired,married,0,no,no,1,215,1,-1,0,unknown,no
28,self-employed,single,25,no,no,9,618,1,-1,0,unknown,no
33,management,single,1909,no,no,8,191,2,-1,0,unknown,no
34,blue-collar,married,100,yes,yes,28,74,3,-1,0,unknown,no
37,management,single,792,yes,no,16,1187,4,-1,0,unknown,yes
28,blue-collar,married,5611,yes,no,3,340,2,-1,0,unknown,no
31,services,married,2423,yes,yes,11,88,3,362,1,other,no
29,services,married,308,yes,no,28,75,1,-1,0,unknown,no
64,housemaid,married,768,no,no,14,371,1,-1,0,unknown,yes
57,management,married,224,yes,no,24,180,4,-1,0,unknown,no
43,services,married,-88,yes,yes,21,94,2,-1,0,unknown,no
56,management,married,4889,no,no,22,705,4,-1,0,unknown,no
33,blue-collar,single,700,no,no,9,126,1,88,1,success,yes
58,technician,married,1476,yes,no,17,286,1,-1,0,unknown,no
28,management,single,5474,no,no,28,486,5,-1,0,unknown,yes
44,management,married,4968,yes,no,30,76,14,-1,0,unknown,no
24,student,single,228,no,no,20,99,1,79,1,failure,no
38,unemployed,married,311,no,no,31,80,11,-1,0,unknown,no
46,entrepreneur,married,193,yes,no,7,201,8,-1,0,unknown,no
47,management,married,458,no,no,18,66,1,-1,0,unknown,no
58,blue-collar,single,26,yes,no,12,600,4,-1,0,unknown,no
59,technician,married,925,yes,no,10,96,1,-1,0,unknown,no
32,technician,married,1868,no,no,27,186,16,-1,0,unknown,no
40,technician,married,-282,yes,no,6,223,3,-1,0,unknown,no
55,management,single,-350,no,no,3,87,4,6,1,other,no
35,management,married,569,no,no,11,121,3,-1,0,unknown,no
32,housemaid,married,357,yes,no,18,175,2,-1,0,unknown,no
35,student,single,188,yes,no,5,863,1,78,8,success,yes
51,retired,married,-14,no,yes,21,564,5,-1,0,unknown,no
42,admin.,married,1536,no,no,6,140,1,182,4,failure,no
45,management,married,0,yes,yes,13,147,1,-1,0,unknown,no
29,student,single,1854,no,no,4,390,3,-1,0,unknown,no
55,blue-collar,married,1328,yes,no,15,100,1,-1,0,unknown,no
54,management,divorced,901,no,no,20,7,3,-1,0,unknown,no
53,management,married,952,yes,yes,18,121,3,-1,0,unknown,no
53,management,married,72,yes,yes,11,22,1,-1,0,unknown,no
29,technician,single,544,yes,no,13,360,1,-1,0,unknown,no
35,services,married,0,yes,no,6,343,3,351,1,failure,no
30,services,single,581,yes,no,15,267,1,354,1,other,no
33,technician,single,513,yes,no,9,53,4,-1,0,unknown,no
26,technician,single,3070,yes,no,3,409,1,-1,0,unknown,no
34,admin.,single,-199,no,yes,8,130,1,-1,0,unknown,no
35,management,single,1,yes,no,5,80,1,285,1,failure,no
46,admin.,married,974,no,no,17,178,1,-1,0,unknown,yes
27,management,single,0,yes,no,30,323,4,-1,0,unknown,no
60,retired,married,8121,yes,yes,18,98,7,-1,0,unknown,no
31,technician,single,253,no,no,13,262,1,-1,0,unknown,no
57,retired,divorced,476,no,no,21,26,1,-1,0,unknown,no
55,management,divorced,277,no,no,12,101,3,-1,0,unknown,no
27,student,single,37,yes,no,7,125,1,364,1,failure,no
47,management,single,86,no,no,2,1086,1,-1,0,unknown,yes
55,services,married,2120,no,no,11,236,3,-1,0,unknown,no
44,admin.,married,961,no,no,20,314,2,-1,0,unknown,no
41,technician,married,354,no,no,29,95,5,-1,0,unknown,no
38,blue-collar,married,54,yes,no,8,180,1,-1,0,unknown,no
28,admin.,married,897,no,no,17,395,1,285,1,success,no
31,blue-collar,single,660,yes,no,28,207,3,478,2,failure,no
36,entrepreneur,married,-502,yes,no,20,22,4,-1,0,unknown,no
32,technician,single,1179,no,no,29,116,2,-1,0,unknown,no
76,retired,married,992,no,no,27,139,2,-1,0,unknown,no
41,blue-collar,divorced,138,yes,no,18,640,3,-1,0,unknown,yes
44,entrepreneur,married,93,no,no,7,125,2,-1,0,unknown,no
36,housemaid,married,0,no,yes,15,571,3,-1,0,unknown,no
47,blue-collar,married,145,no,no,17,255,1,-1,0,unknown,no
32,technician,married,3538,yes,no,28,95,5,-1,0,unknown,no
33,technician,married,326,yes,no,17,238,1,-1,0,unknown,no
45,blue-collar,single,999,no,no,29,182,2,-1,0,unknown,no
50,unemployed,married,306,yes,no,4,117,1,-1,0,unknown,no
47,technician,married,57,no,no,5,253,1,342,1,success,no
36,entrepreneur,married,302,yes,no,17,112,1,-1,0,unknown,no
52,technician,married,425,yes,no,28,219,2,254,3,failure,no
36,technician,divorced,1156,yes,yes,28,141,7,-1,0,unknown,no
47,blue-collar,married,473,yes,no,21,127,2,176,2,other,no
26,student,married,8750,no,no,26,98,2,-1,0,unknown,no
47,admin.,married,1265,no,no,7,137,2,-1,0,unknown,no
29,blue-collar,married,9,yes,no,6,349,1,-1,0,unknown,no
36,technician,married,-290,yes,yes,29,150,1,189,3,failure,no
31,services,single,0,yes,no,17,815,2,-1,0,unknown,no
31,student,single,0,no,no,22,173,1,-1,0,unknown,no
31,management,single,0,no,no,18,129,2,-1,0,unknown,no
30,technician,single,290,no,no,11,485,5,-1,0,unknown,no
37,blue-collar,married,190,yes,no,9,83,2,-1,0,unknown,no
75,unknown,married,643,no,no,15,522,2,-1,0,unknown,no
56,entrepreneur,divorced,3,no,no,20,111,1,-1,0,unknown,no
37,blue-collar,married,15801,yes,no,14,456,9,-1,0,unknown,no
43,admin.,married,25741,yes,no,30,464,2,-1,0,unknown,no
32,technician,single,0,no,no,21,126,2,-1,0,unknown,no
23,services,single,500,yes,no,4,111,3,-1,0,unknown,no
31,blue-collar,single,953,yes,no,14,479,1,346,2,success,yes
46,technician,married,4176,yes,no,12,153,6,-1,0,unknown,no
25,student,single,641,yes,no,12,53,1,-1,0,unknown,no
41,technician,divorced,988,no,no,21,429,2,-1,0,unknown,no
34,technician,married,0,no,no,20,129,2,-1,0,unknown,no
42,blue-collar,divorced,685,yes,no,30,204,4,-1,0,unknown,no
33,services,divorced,2,yes,no,16,165,1,-1,0,unknown,no
37,blue-collar,single,-114,yes,no,21,113,2,-1,0,unknown,no
44,blue-collar,divorced,338,yes,no,13,133,1,370,1,failure,no
40,blue-collar,married,236,yes,no,20,167,2,-1,0,unknown,no
43,blue-collar,married,1968,yes,no,10,279,1,-1,0,unknown,no
28,self-employed,single,805,no,no,16,331,1,-1,0,unknown,yes
61,retired,married,280,yes,no,15,88,3,-1,0,unknown,no
26,technician,married,-277,yes,no,16,1018,2,-1,0,unknown,no
49,blue-collar,single,2222,no,no,16,114,2,-1,0,unknown,no
28,admin.,single,14,no,no,1,201,1,-1,0,unknown,no
35,services,single,0,yes,no,13,419,2,-1,0,unknown,no
35,technician,single,230,no,no,28,104,1,-1,0,unknown,no
33,entrepreneur,married,165,yes,no,23,218,1,-1,0,unknown,no
55,blue-collar,single,39,yes,no,26,128,5,-1,0,unknown,no
34,technician,divorced,1451,yes,no,30,1097,15,-1,0,unknown,yes
46,management,married,2817,no,no,17,543,1,-1,0,unknown,yes
42,admin.,divorced,527,no,yes,20,112,1,-1,0,unknown,yes
44,blue-collar,married,23,no,no,23,56,1,-1,0,unknown,no
45,management,married,3857,yes,no,2,195,1,-1,0,unknown,no
37,self-employed,married,444,yes,no,7,401,2,-1,0,unknown,no
32,admin.,married,41,yes,yes,26,117,2,-1,0,unknown,no
29,management,married,451,no,no,28,451,1,-1,0,unknown,no
36,management,married,635,yes,no,18,359,1,-1,0,unknown,no
32,admin.,divorced,-127,yes,no,30,288,4,-1,0,unknown,no
47,blue-collar,married,699,no,no,5,203,1,-1,0,unknown,no
30,admin.,married,-68,yes,no,10,327,1,-1,0,unknown,no
31,management,single,-208,yes,yes,20,251,4,-1,0,unknown,no
46,management,married,222,no,no,5,92,1,-1,0,unknown,no
47,technician,single,80,yes,no,16,169,5,-1,0,unknown,no
77,retired,married,2590,no,no,12,345,1,178,20,failure,yes
28,technician,single,593,yes,no,19,202,1,-1,0,unknown,no
41,blue-collar,married,5517,yes,no,10,584,1,-1,0,unknown,yes
58,management,married,0,no,no,28,24,9,-1,0,unknown,no
37,admin.,single,635,no,no,2,238,1,464,2,failure,no
35,technician,married,15474,no,no,21,89,1,92,2,other,no
31,unknown,married,111,no,no,20,70,2,-1,0,unknown,no
39,blue-collar,married,106,yes,no,7,56,1,-1,0,unknown,no
39,blue-collar,married,1102,yes,no,15,124,1,357,3,failure,no
29,housemaid,single,4537,yes,no,5,29,1,-1,0,unknown,no
34,blue-collar,married,765,no,no,25,238,1,-1,0,unknown,no
34,unemployed,single,371,no,no,28,52,1,-1,0,unknown,no
40,blue-collar,married,1554,yes,no,9,385,2,331,1,failure,no
32,technician,married,943,no,no,14,127,2,-1,0,unknown,no
42,technician,married,-350,yes,yes,30,149,1,-1,0,unknown,no
56,technician,married,1093,no,no,7,89,4,-1,0,unknown,no
28,blue-collar,married,2,yes,no,29,750,2,-1,0,unknown,no
39,technician,married,192,yes,yes,29,217,5,-1,0,unknown,no
36,admin.,divorced,11,no,no,19,97,2,-1,0,unknown,no
34,management,married,724,no,no,18,92,7,-1,0,unknown,no
35,services,single,414,yes,no,20,11,5,319,2,other,no
26,management,single,7628,no,no,1,263,1,-1,0,unknown,no
32,management,married,2667,yes,no,4,171,2,186,2,failure,no
19,student,single,527,no,no,4,154,3,-1,0,unknown,no
55,management,married,4982,yes,no,18,51,1,-1,0,unknown,no
39,technician,married,1986,no,no,12,217,6,-1,0,unknown,no
36,services,married,526,yes,no,17,333,2,324,1,other,no
42,admin.,single,61,yes,no,23,65,1,-1,0,unknown,no
53,management,married,51,yes,no,17,109,1,-1,0,unknown,no
55,admin.,married,865,yes,no,27,96,1,111,3,failure,no
46,technician,married,0,no,no,6,186,2,-1,0,unknown,no
36,services,married,895,yes,yes,4,622,1,-1,0,unknown,no
39,management,single,2258,yes,no,31,255,2,-1,0,unknown,no
42,blue-collar,married,349,yes,no,7,226,2,-1,0,unknown,no
24,services,single,77,yes,yes,6,390,2,-1,0,unknown,no
43,technician,single,0,no,no,29,73,4,-1,0,unknown,no
33,technician,married,81,no,no,19,671,2,-1,0,unknown,no
30,blue-collar,married,177,yes,no,9,62,2,332,3,failure,no
71,retired,divorced,5584,no,no,21,534,3,-1,0,unknown,yes
37,technician,married,28,no,no,21,101,2,-1,0,unknown,no
53,admin.,divorced,0,yes,yes,12,171,1,64,6,other,no
53,services,married,-2,yes,yes,16,144,2,-1,0,unknown,no
48,blue-collar,married,1730,yes,no,4,489,1,178,2,failure,yes
37,blue-collar,married,0,yes,no,6,226,1,363,3,other,no
27,blue-collar,single,540,no,no,6,115,1,-1,0,unknown,no
33,blue-collar,single,15341,no,no,20,335,1,334,3,failure,no
61,retired,married,1853,no,no,10,520,1,181,2,success,yes
52,admin.,single,2227,no,no,24,242,2,-1,0,unknown,yes
28,technician,single,10865,yes,no,27,350,3,-1,0,unknown,no
40,blue-collar,married,2129,yes,no,20,1156,3,-1,0,unknown,no
50,technician,married,-70,yes,yes,21,357,1,-1,0,unknown,no
45,management,divorced,6269,yes,no,29,20,2,-1,0,unknown,no
39,services,married,20928,no,no,14,1166,1,352,1,other,no
34,management,single,318,yes,no,9,133,2,-1,0,unknown,no
48,admin.,divorced,1180,no,no,27,142,1,238,3,other,yes
42,unemployed,married,4544,no,no,17,77,2,-1,0,unknown,no
34,blue-collar,married,559,yes,no,18,47,1,193,1,other,no
42,technician,married,570,yes,no,28,344,2,-1,0,unknown,no
29,admin.,single,25,yes,no,14,244,1,343,2,failure,no
49,blue-collar,married,3779,yes,no,12,178,9,-1,0,unknown,no
33,services,single,358,yes,no,7,302,1,356,3,failure,no
25,entrepreneur,single,6,yes,yes,27,3,4,-1,0,unknown,no
27,housemaid,married,0,yes,no,23,435,3,-1,0,unknown,no
39,entrepreneur,married,4,yes,yes,2,871,4,-1,0,unknown,no
