age,job,marital,balance,housing,loan,day,duration,campaign,pdays,previous,poutcome,y
57,admin.,married,5,no,no,20,165,2,-1,0,unknown,0
36,management,married,531,yes,no,17,187,2,-1,0,unknown,0
41,management,single,1286,yes,no,17,661,4,-1,0,unknown,0
46,self-employed,married,107,yes,no,8,109,6,-1,0,unknown,0
35,technician,married,587,no,yes,21,23,8,126,5,other,0
52,admin.,single,0,no,no,19,182,11,-1,0,unknown,0
56,unemployed,divorced,1770,no,no,5,916,3,-1,0,unknown,0
35,technician,single,303,no,no,13,713,2,-1,0,unknown,0
30,services,single,595,yes,no,17,172,1,-1,0,unknown,0
36,services,married,247,yes,no,26,247,1,-1,0,unknown,0
51,blue-collar,married,202,yes,no,8,200,2,-1,0,unknown,0
39,management,married,1007,yes,no,18,281,1,-1,0,unknown,0
30,admin.,single,523,no,yes,12,136,3,101,1,success,0
59,blue-collar,married,12928,no,no,8,66,2,-1,0,unknown,0
32,technician,single,3297,no,no,11,99,2,-1,0,unknown,0
23,blue-collar,married,-213,yes,yes,26,87,2,-1,0,unknown,0
47,blue-collar,divorced,25,yes,no,7,166,1,-1,0,unknown,0
45,self-employed,single,1009,no,no,19,125,2,-1,0,unknown,0
59,management,divorced,7813,yes,no,21,75,1,-1,0,unknown,0
45,technician,married,2571,no,no,18,146,2,-1,0,unknown,0
30,blue-collar,married,2607,yes,no,28,158,10,-1,0,unknown,0
37,blue-collar,married,1941,yes,no,20,151,2,-1,0,unknown,0
28,services,single,129,yes,no,18,32,2,-1,0,unknown,0
39,admin.,divorced,878,yes,no,15,611,5,-1,0,unknown,1
52,blue-collar,married,568,yes,no,17,246,1,317,1,failure,0
23,blue-collar,married,272,no,no,14,100,2,-1,0,unknown,1
57,admin.,married,2120,no,no,19,687,4,-1,0,unknown,1
48,management,married,1519,no,no,25,360,5,-1,0,unknown,0
40,services,married,28,no,no,17,48,1,-1,0,unknown,0
35,unknown,married,0,no,no,6,159,3,-1,0,unknown,0
41,blue-collar,divorced,174,yes,no,14,367,2,297,1,other,0
43,services,divorced,-145,yes,no,28,68,3,-1,0,unknown,0
34,technician,married,0,yes,no,3,146,1,91,2,other,0
53,blue-collar,married,0,no,no,6,650,1,-1,0,unknown,0
51,admin.,married,38,no,yes,8,31,3,-1,0,unknown,0
32,management,single,3886,yes,yes,29,151,7,-1,0,unknown,0
54,management,married,1451,no,no,25,308,7,-1,0,unknown,0
42,admin.,divorced,5354,yes,no,17,799,1,-1,0,unknown,0
54,admin.,divorced,0,no,no,14,191,3,-1,0,unknown,0
42,admin.,single,283,yes,no,19,446,1,-1,0,unknown,0
42,housemaid,married,1343,yes,no,24,404,3,-1,0,unknown,0
44,services,married,972,yes,no,30,294,3,-1,0,unknown,0
39,entrepreneur,married,-172,yes,no,15,562,2,-1,0,unknown,1
47,blue-collar,married,1045,yes,no,13,411,2,-1,0,unknown,0
38,technician,divorced,8,no,no,21,181,1,-1,0,unknown,0
33,admin.,single,3160,no,no,18,719,13,-1,0,unknown,0
40,admin.,married,189,yes,no,27,160,2,-1,0,unknown,0
56,retired,married,3616,no,yes,12,63,2,-1,0,unknown,0
28,services,single,60,no,yes,29,248,1,-1,0,unknown,0
39,services,married,-540,no,no,6,29,1,-1,0,unknown,0
33,management,married,6513,yes,no,11,170,1,343,1,other,1
44,entrepreneur,married,887,yes,no,17,519,1,14,2,failure,0
32,services,single,-233,yes,no,28,140,2,-1,0,unknown,0
42,blue-collar,married,1134,yes,no,28,424,3,-1,0,unknown,0
52,self-employed,single,1623,yes,no,5,21,17,-1,0,unknown,0
38,services,single,570,yes,no,5,75,2,-1,0,unknown,0
37,services,married,0,yes,no,22,272,1,-1,0,unknown,0
28,student,single,0,yes,no,15,133,3,-1,0,unknown,0
35,technician,single,230,no,no,28,104,1,-1,0,unknown,0
25,services,single,0,yes,no,6,293,3,-1,0,unknown,0
44,admin.,single,-101,yes,no,10,99,1,-1,0,unknown,0
33,blue-collar,married,661,yes,no,18,968,1,-1,0,unknown,1
23,technician,single,4545,no,no,25,242,1,114,1,failure,0
27,management,single,20585,no,no,23,299,1,100,1,success,1
56,unemployed,single,1110,no,no,4,945,2,-1,0,unknown,1
26,admin.,single,-164,yes,no,28,69,2,-1,0,unknown,0
35,admin.,divorced,-133,yes,no,15,160,2,-1,0,unknown,0
31,technician,single,49,yes,no,7,234,1,-1,0,unknown,0
35,technician,divorced,308,no,no,22,77,2,-1,0,unknown,0
52,self-employed,divorced,1291,yes,no,19,559,1,169,2,failure,0
33,blue-collar,married,20,yes,yes,13,259,1,370,3,failure,0
52,management,single,1205,no,no,19,18,20,-1,0,unknown,0
60,retired,married,263,no,no,2,317,1,330,2,failure,0
39,management,married,151,yes,no,21,692,1,-1,0,unknown,0
27,student,married,119,yes,no,16,781,2,-1,0,unknown,1
36,management,married,4,no,yes,29,261,6,-1,0,unknown,0
26,services,single,-189,no,yes,17,538,2,-1,0,unknown,1
77,retired,married,2590,no,no,12,345,1,178,20,failure,1
57,blue-collar,married,2887,no,no,21,819,10,-1,0,unknown,1
33,blue-collar,married,58,no,no,16,144,2,-1,0,unknown,0
54,housemaid,married,3304,no,yes,25,90,7,-1,0,unknown,0
56,services,divorced,218,yes,no,2,113,2,249,2,failure,0
36,blue-collar,married,0,yes,no,6,246,4,-1,0,unknown,0
42,unknown,single,2918,no,no,18,18,1,-1,0,unknown,0
42,blue-collar,married,413,yes,no,11,589,2,-1,0,unknown,1
46,technician,married,6086,no,no,11,210,2,-1,0,unknown,0
35,unemployed,divorced,8903,yes,no,15,171,1,175,6,failure,0
36,technician,married,6,yes,no,27,100,1,435,1,failure,0
30,blue-collar,married,5,no,no,23,282,1,203,1,success,1
40,management,married,326,no,no,8,236,2,-1,0,unknown,0
36,student,single,386,no,no,18,359,2,-1,0,unknown,0
45,management,married,1309,no,no,2,367,1,-1,0,unknown,1
52,services,married,774,yes,no,8,159,1,-1,0,unknown,0
25,technician,single,437,no,yes,7,121,1,-1,0,unknown,0
34,management,single,808,no,no,26,376,2,97,1,other,0
47,blue-collar,married,3440,no,no,28,88,10,-1,0,unknown,0
47,technician,married,3466,yes,no,11,853,2,-1,0,unknown,1
36,blue-collar,married,946,yes,no,18,255,3,-1,0,unknown,0
35,blue-collar,married,26,yes,no,2,277,2,-1,0,unknown,0
29,student,married,149,yes,no,26,367,4,-1,0,unknown,0
34,blue-collar,married,1988,yes,no,29,53,1,266,2,failure,0
26,technician,single,-168,no,yes,3,246,1,-1,0,unknown,0
27,management,single,1995,yes,no,28,239,2,-1,0,unknown,0
30,admin.,single,222,yes,no,7,455,1,-1,0,unknown,0
60,retired,married,878,no,no,13,106,2,-1,0,unknown,0
46,self-employed,married,567,no,no,18,142,10,-1,0,unknown,0
27,services,married,58,yes,no,7,113,1,337,2,other,0
50,retired,divorced,4861,no,no,20,61,3,-1,0,unknown,0
48,entrepreneur,married,568,no,no,11,148,4,-1,0,unknown,0
52,self-employed,married,605,no,no,19,191,4,-1,0,unknown,0
36,management,married,128,no,no,8,733,1,-1,0,unknown,0
30,admin.,married,612,yes,no,27,220,6,-1,0,unknown,0
27,entrepreneur,married,47,yes,no,18,114,4,-1,0,unknown,0
46,admin.,married,70,yes,no,27,229,2,-1,0,unknown,1
33,entrepreneur,single,1808,no,no,19,84,1,-1,0,unknown,0
38,admin.,married,4399,yes,no,20,638,2,-1,0,unknown,0
26,technician,single,686,yes,no,30,98,2,-1,0,unknown,0
73,retired,married,1641,yes,no,27,49,2,-1,0,unknown,1
30,services,married,1801,yes,no,8,807,2,-1,0,unknown,0
54,technician,divorced,2133,no,no,18,176,1,-1,0,unknown,0
31,management,single,471,no,no,29,153,2,-1,0,unknown,0
66,retired,married,2883,no,no,23,158,1,-1,0,unknown,1
26,technician,single,181,no,no,20,158,2,-1,0,unknown,1
49,blue-collar,married,1784,no,no,12,753,1,-1,0,unknown,0
37,management,married,2364,no,no,18,662,4,-1,0,unknown,0
33,management,single,1909,no,no,8,191,2,-1,0,unknown,0
40,technician,married,2576,yes,yes,12,10,11,-1,0,unknown,0
46,management,married,110,yes,yes,20,243,5,-1,0,unknown,0
48,technician,divorced,0,no,no,21,76,4,-1,0,unknown,0
31,admin.,single,8626,no,no,3,155,1,-1,0,unknown,0
41,technician,married,2576,yes,yes,8,296,5,361,11,failure,0
34,admin.,divorced,961,no,no,5,137,2,430,2,failure,0
52,management,married,-11,yes,no,11,94,4,-1,0,unknown,0
34,technician,married,-56,yes,no,13,197,2,-1,0,unknown,0
47,housemaid,single,3232,no,no,16,294,1,274,2,failure,0
32,blue-collar,single,106,yes,no,27,1224,8,-1,0,unknown,0
30,technician,married,2371,yes,yes,25,237,5,-1,0,unknown,0
40,management,married,3352,yes,no,19,639,2,27,1,success,1
64,retired,married,1176,no,no,3,104,1,-1,0,unknown,0
28,blue-collar,divorced,101,yes,no,28,126,4,-1,0,unknown,0
55,unknown,married,1785,no,no,11,339,3,-1,0,unknown,0
35,blue-collar,single,505,no,yes,30,109,3,-1,0,unknown,0
42,services,single,410,no,no,21,34,2,-1,0,unknown,0
34,technician,married,806,no,no,19,253,3,458,1,success,1
26,management,single,2725,no,no,28,267,1,-1,0,unknown,0
35,services,single,5551,yes,no,20,258,1,-1,0,unknown,0
64,retired,married,466,yes,no,18,526,1,-1,0,unknown,1
49,management,single,4465,yes,no,20,72,2,-1,0,unknown,0
31,services,single,516,yes,no,13,271,2,-1,0,unknown,0
38,unemployed,married,311,no,no,31,80,11,-1,0,unknown,0
41,management,divorced,47,yes,no,8,160,1,-1,0,unknown,0
46,blue-collar,single,374,no,yes,4,23,5,7,2,other,0
46,self-employed,married,0,no,yes,25,150,2,-1,0,unknown,0
46,management,married,4039,yes,no,31,716,9,-1,0,unknown,0
44,blue-collar,married,103,yes,no,12,79,1,329,2,failure,0
28,admin.,single,832,no,no,29,433,3,342,1,failure,1
32,management,married,1402,no,no,1,52,1,557,2,failure,0
49,technician,married,-888,no,yes,21,298,1,-1,0,unknown,0
43,entrepreneur,married,128,yes,no,7,122,2,-1,0,unknown,0
31,admin.,married,7634,yes,yes,3,216,1,-1,0,unknown,0
47,management,divorced,10399,yes,no,15,59,2,-1,0,unknown,0
38,blue-collar,married,67,no,no,28,74,1,239,2,failure,0
33,blue-collar,married,870,no,yes,8,545,3,-1,0,unknown,0
42,technician,divorced,1689,yes,no,31,50,2,-1,0,unknown,0
24,student,single,228,no,no,20,99,1,79,1,failure,0
57,unemployed,divorced,1088,no,no,29,1697,1,-1,0,unknown,0
45,unemployed,married,2040,no,no,2,803,1,-1,0,unknown,1
35,admin.,married,1994,no,no,9,64,1,-1,0,unknown,0
48,blue-collar,married,525,yes,no,12,325,2,-1,0,unknown,0
32,admin.,single,1466,yes,no,12,264,2,-1,0,unknown,0
44,admin.,married,6,no,yes,21,114,2,-1,0,unknown,0
36,admin.,married,75,no,yes,20,97,2,-1,0,unknown,0
30,technician,single,8138,yes,no,12,227,2,-1,0,unknown,0
45,services,married,137,yes,no,9,274,2,-1,0,unknown,0
50,technician,married,1268,yes,yes,29,145,2,-1,0,unknown,0
61,housemaid,married,1389,no,no,8,250,1,-1,0,unknown,0
44,management,divorced,476,yes,yes,26,127,2,-1,0,unknown,0
25,management,single,0,no,yes,18,342,1,-1,0,unknown,0
43,services,married,4216,no,no,24,150,2,195,2,success,1
46,admin.,married,4958,yes,no,17,64,3,150,5,other,0
31,blue-collar,married,0,no,no,16,10,5,-1,0,unknown,0
34,management,single,872,yes,no,7,105,2,-1,0,unknown,0
27,admin.,single,827,yes,no,4,73,1,107,1,failure,0
29,entrepreneur,single,404,no,no,30,413,3,-1,0,unknown,0
35,services,single,0,no,no,18,339,1,-1,0,unknown,0
80,retired,married,668,no,no,8,250,1,371,1,success,1
49,management,married,1,no,no,4,1076,3,175,1,success,1
36,management,married,163,no,no,6,311,2,-1,0,unknown,0
37,management,married,247,no,no,9,366,1,-1,0,unknown,0
31,admin.,single,19,yes,no,18,1978,1,-1,0,unknown,1
35,management,divorced,0,yes,no,29,171,1,-1,0,unknown,1
30,services,divorced,78,yes,no,20,147,2,-1,0,unknown,0
35,technician,married,712,yes,yes,22,97,5,-1,0,unknown,0
25,technician,married,839,yes,no,18,700,3,-1,0,unknown,1
47,blue-collar,married,2642,no,no,13,310,2,-1,0,unknown,0
26,admin.,single,6,yes,no,5,171,1,-1,0,unknown,0
46,technician,married,783,yes,no,22,136,4,-1,0,unknown,0
35,entrepreneur,single,145,yes,no,18,799,2,-1,0,unknown,1
30,student,single,2046,no,no,21,595,3,254,1,failure,1
41,technician,married,501,yes,no,19,579,5,-1,0,unknown,1
66,retired,married,908,no,no,28,156,2,-1,0,unknown,0
33,management,single,794,no,no,25,12,1,-1,0,unknown,0
51,services,divorced,0,no,no,30,273,4,-1,0,unknown,0
29,admin.,married,265,yes,no,23,329,2,-1,0,unknown,0
41,technician,single,-41,yes,yes,3,154,1,-1,0,unknown,0
59,housemaid,divorced,0,no,yes,25,1368,2,-1,0,unknown,0
24,management,single,933,yes,no,4,122,1,-1,0,unknown,0
32,management,married,2667,yes,no,4,171,2,186,2,failure,0
35,blue-collar,married,0,yes,no,23,100,4,-1,0,unknown,0
34,technician,single,52,no,no,19,90,4,-1,0,unknown,0
37,management,married,2951,no,no,21,101,3,-1,0,unknown,0
29,admin.,single,163,yes,yes,16,803,1,-1,0,unknown,1
40,technician,married,677,yes,no,15,110,3,-1,0,unknown,0
49,self-employed,married,505,yes,no,15,354,2,-1,0,unknown,0
43,management,single,2081,no,no,22,554,3,-1,0,unknown,1
28,technician,single,441,no,yes,9,171,2,-1,0,unknown,0
47,admin.,married,0,no,yes,29,238,1,139,4,failure,0
33,management,single,1308,no,no,7,194,6,-1,0,unknown,0
43,blue-collar,married,1335,yes,no,6,371,2,-1,0,unknown,0
31,management,married,156,no,no,20,77,2,-1,0,unknown,0
44,blue-collar,married,276,yes,no,30,535,2,-1,0,unknown,0
34,admin.,single,10,no,yes,18,162,1,173,3,failure,0
39,management,married,2810,no,no,9,77,1,-1,0,unknown,0
34,blue-collar,single,39,no,no,18,138,3,-1,0,unknown,0
36,management,married,-661,yes,yes,5,221,3,-1,0,unknown,0
38,services,married,823,yes,no,3,132,5,-1,0,unknown,0
52,self-employed,married,1066,yes,no,16,65,3,-1,0,unknown,0
40,housemaid,single,7441,no,no,31,1461,6,-1,0,unknown,1
31,blue-collar,married,392,yes,no,14,465,2,360,1,failure,0
39,blue-collar,married,774,yes,no,21,29,1,-1,0,unknown,0
48,technician,married,1939,yes,yes,6,163,2,-1,0,unknown,0
29,management,single,0,yes,no,13,155,1,351,1,failure,0
54,management,divorced,5475,no,no,22,321,4,-1,0,unknown,1
32,technician,married,264,yes,no,19,103,7,-1,0,unknown,0
44,entrepreneur,divorced,20179,yes,yes,21,163,1,-1,0,unknown,0
58,self-employed,married,0,no,no,27,16,28,-1,0,unknown,0
47,services,married,675,no,no,7,152,2,-1,0,unknown,0
60,admin.,divorced,174,yes,no,15,241,1,364,1,failure,0
50,self-employed,divorced,387,no,no,7,221,8,-1,0,unknown,0
26,services,single,1347,no,no,18,280,6,92,5,other,1
46,management,divorced,4629,no,no,21,446,1,-1,0,unknown,0
32,blue-collar,married,-105,yes,yes,31,454,19,-1,0,unknown,0
53,self-employed,divorced,10,no,no,20,75,3,-1,0,unknown,0
33,services,married,597,no,no,4,134,1,-1,0,unknown,0
32,blue-collar,married,1779,yes,no,13,191,1,342,2,failure,0
32,blue-collar,married,2,yes,no,15,16,9,309,1,failure,0
40,management,married,0,no,no,18,261,7,-1,0,unknown,0
34,services,married,0,yes,no,29,55,3,-1,0,unknown,0
53,housemaid,married,559,yes,no,25,182,1,-1,0,unknown,0
32,admin.,married,2711,no,no,8,193,1,-1,0,unknown,0
44,blue-collar,single,36,yes,no,15,551,1,371,2,failure,1
31,management,married,676,no,no,7,1182,1,-1,0,unknown,1
33,technician,married,2147,no,no,7,669,1,94,1,other,0
41,unemployed,married,5608,no,no,9,64,2,-1,0,unknown,0
35,blue-collar,married,2708,yes,no,30,178,2,-1,0,unknown,0
31,technician,single,0,no,no,29,157,2,-1,0,unknown,0
38,management,single,16957,yes,no,29,208,1,247,2,failure,0
53,self-employed,single,731,no,no,21,251,2,-1,0,unknown,0
49,management,married,934,no,yes,21,158,4,-1,0,unknown,0
43,management,married,-3372,yes,no,29,386,2,-1,0,unknown,0
56,management,married,2366,yes,yes,3,538,2,188,4,failure,0
58,retired,married,150,yes,no,5,420,4,-1,0,unknown,0
35,admin.,single,1537,yes,no,5,84,5,-1,0,unknown,0
37,management,divorced,0,yes,no,6,99,5,-1,0,unknown,0
49,services,divorced,470,yes,no,9,659,2,-1,0,unknown,0
31,management,married,678,yes,no,29,249,1,259,4,failure,0
28,blue-collar,married,1296,yes,yes,8,764,5,-1,0,unknown,0
31,technician,single,218,no,no,26,267,4,-1,0,unknown,0
40,student,married,260,no,no,20,197,6,-1,0,unknown,0
36,blue-collar,married,539,yes,yes,5,453,2,-1,0,unknown,0
39,blue-collar,married,167,yes,yes,12,612,1,-1,0,unknown,1
45,blue-collar,single,143,no,no,5,201,1,-1,0,unknown,0
47,admin.,married,0,yes,no,15,56,4,-1,0,unknown,0
21,student,single,330,no,no,19,232,3,364,2,failure,0
33,services,married,403,yes,no,20,274,2,-1,0,unknown,0
63,retired,married,4752,no,no,2,233,2,-1,0,unknown,1
25,blue-collar,single,389,no,no,3,837,1,-1,0,unknown,1
51,technician,married,825,no,no,17,977,3,-1,0,unknown,1
43,admin.,divorced,1440,yes,yes,30,254,1,-1,0,unknown,0
28,technician,single,31,no,no,8,323,2,-1,0,unknown,0
32,technician,married,0,yes,no,23,134,2,-1,0,unknown,0
51,housemaid,married,260,no,no,27,316,5,-1,0,unknown,0
37,management,married,2019,yes,no,13,368,1,-1,0,unknown,0
31,blue-collar,single,403,no,no,29,356,2,-1,0,unknown,0
52,blue-collar,married,557,no,no,8,111,3,-1,0,unknown,0
48,technician,married,568,yes,no,2,378,2,386,1,success,1
44,housemaid,divorced,629,no,no,30,432,4,-1,0,unknown,0
31,admin.,married,212,yes,no,18,191,3,-1,0,unknown,0
41,blue-collar,married,0,yes,no,30,232,3,-1,0,unknown,0
47,blue-collar,married,2215,no,no,8,194,4,-1,0,unknown,0
54,management,married,-547,no,no,8,156,1,-1,0,unknown,0
37,management,married,887,no,no,13,257,5,-1,0,unknown,0
50,blue-collar,married,33,yes,no,2,134,8,-1,0,unknown,0
31,entrepreneur,single,627,no,no,20,486,2,-1,0,unknown,0
37,technician,married,277,yes,no,9,251,2,-1,0,unknown,0
68,retired,married,2812,no,no,4,651,1,1,7,success,1
55,services,divorced,322,yes,no,28,342,1,-1,0,unknown,0
47,blue-collar,married,85,no,no,25,454,4,-1,0,unknown,0
45,blue-collar,single,0,no,no,5,374,2,472,1,success,1
42,services,single,838,yes,no,19,266,2,-1,0,unknown,0
55,technician,married,0,yes,yes,2,116,1,-1,0,unknown,1
36,technician,single,3254,yes,no,27,207,1,-1,0,unknown,1
30,management,single,62,yes,no,29,90,5,-1,0,unknown,0
32,admin.,married,187,no,yes,27,381,3,-1,0,unknown,0
44,entrepreneur,married,121,no,no,10,412,1,-1,0,unknown,1
46,technician,married,31630,no,no,30,448,2,214,1,failure,0
41,technician,married,725,yes,yes,27,87,3,-1,0,unknown,0
48,blue-collar,married,8,no,no,20,43,2,-1,0,unknown,0
59,management,married,252,yes,yes,26,103,2,-1,0,unknown,0
56,housemaid,divorced,864,no,no,17,46,6,-1,0,unknown,0
32,technician,married,-71,yes,no,28,78,2,-1,0,unknown,0
47,technician,divorced,689,no,no,20,64,2,-1,0,unknown,0
37,technician,married,5902,yes,no,19,191,1,180,4,failure,0
31,blue-collar,single,-806,yes,yes,24,205,3,-1,0,unknown,0
30,technician,married,-1019,yes,no,5,955,4,-1,0,unknown,0
42,technician,married,-197,yes,no,6,66,7,-1,0,unknown,0
48,blue-collar,married,0,no,no,17,104,2,-1,0,unknown,0
57,admin.,divorced,0,no,no,9,121,2,-1,0,unknown,0
51,services,married,421,yes,no,15,139,2,-1,0,unknown,0
31,management,married,792,no,no,20,763,14,-1,0,unknown,1
35,entrepreneur,divorced,80,no,no,20,67,5,-1,0,unknown,0
39,services,married,324,yes,no,30,182,4,-1,0,unknown,0
50,blue-collar,married,4108,yes,no,7,526,2,-1,0,unknown,1
28,management,single,1414,yes,no,8,294,1,521,1,failure,1
43,technician,married,743,yes,no,7,134,2,-1,0,unknown,0
44,management,married,0,yes,no,21,123,2,-1,0,unknown,0
39,blue-collar,married,11854,yes,no,15,15,9,-1,0,unknown,0
54,services,married,-165,no,yes,3,202,1,-1,0,unknown,0
26,blue-collar,single,-5,no,no,19,260,1,-1,0,unknown,0
35,unemployed,single,127,yes,no,14,162,1,-1,0,unknown,1
52,blue-collar,married,-133,no,no,5,96,2,-1,0,unknown,0
61,retired,married,173,no,no,9,182,2,-1,0,unknown,0
44,technician,married,381,yes,no,9,92,1,-1,0,unknown,0
50,management,divorced,0,no,no,25,57,3,-1,0,unknown,0
57,retired,married,374,yes,yes,16,236,1,-1,0,unknown,0
42,services,single,3403,yes,no,30,160,1,-1,0,unknown,0
43,technician,married,2344,yes,no,27,111,2,-1,0,unknown,0
48,self-employed,married,-817,yes,no,11,175,1,-1,0,unknown,0
38,admin.,single,2246,yes,no,10,370,1,-1,0,unknown,0
78,unknown,married,2235,no,no,14,300,3,-1,0,unknown,1
59,retired,married,385,no,yes,14,365,2,-1,0,unknown,0
32,services,married,268,no,no,29,140,1,-1,0,unknown,0
39,management,married,-1026,yes,no,26,200,2,-1,0,unknown,0
56,admin.,married,33,no,yes,19,111,1,-1,0,unknown,0
59,retired,married,2396,no,no,27,1040,6,-1,0,unknown,1
30,entrepreneur,single,-63,yes,no,3,94,1,-1,0,unknown,0
36,technician,divorced,-435,yes,no,2,85,8,-1,0,unknown,0
44,blue-collar,married,4031,yes,no,7,983,4,-1,0,unknown,1
46,technician,married,0,no,no,6,186,2,-1,0,unknown,0
54,management,married,203,no,no,21,70,1,-1,0,unknown,0
54,admin.,divorced,1814,no,no,13,521,1,-1,0,unknown,0
44,management,married,0,yes,no,31,49,5,-1,0,unknown,0
30,self-employed,single,655,no,no,23,272,4,184,1,success,1
32,management,single,0,no,no,16,91,1,-1,0,unknown,0
39,blue-collar,married,-310,yes,yes,28,26,5,-1,0,unknown,0
55,blue-collar,married,1011,yes,no,12,112,2,-1,0,unknown,0
52,management,married,583,no,no,17,209,1,91,2,failure,1
38,admin.,divorced,0,no,no,5,56,1,-1,0,unknown,0
49,management,married,321,no,no,9,135,3,-1,0,unknown,0
55,blue-collar,married,680,yes,no,14,321,1,-1,0,unknown,0
60,blue-collar,married,703,no,no,20,24,7,-1,0,unknown,0
31,entrepreneur,married,15,no,yes,29,190,2,-1,0,unknown,0
31,technician,married,1570,yes,no,8,213,4,184,5,success,0
42,services,married,177,no,no,28,258,4,-1,0,unknown,0
30,self-employed,married,1772,yes,no,13,158,4,-1,0,unknown,0
59,retired,married,4007,no,no,28,581,3,63,6,failure,0
52,services,married,14,no,yes,28,55,5,-1,0,unknown,0
45,management,single,2067,yes,no,13,393,2,462,1,success,1
34,blue-collar,married,-1,yes,no,18,1057,6,355,1,other,1
39,technician,single,5803,no,no,2,83,3,-1,0,unknown,0
60,blue-collar,married,54,yes,no,5,221,1,-1,0,unknown,0
34,management,single,2679,yes,no,7,195,1,-1,0,unknown,0
33,services,single,1268,yes,no,6,451,1,350,1,other,0
30,technician,single,359,yes,no,7,362,1,303,1,failure,0
50,blue-collar,married,0,no,no,21,281,2,191,2,failure,0
52,blue-collar,married,148,yes,no,13,83,1,-1,0,unknown,0
37,blue-collar,single,238,yes,no,7,200,2,-1,0,unknown,0
35,technician,married,2518,no,no,9,400,1,-1,0,unknown,0
50,blue-collar,married,403,no,no,28,119,6,-1,0,unknown,0
42,admin.,single,-247,yes,yes,21,519,1,166,1,other,1
42,blue-collar,married,1398,no,no,14,36,6,-1,0,unknown,0
47,admin.,married,12276,no,no,20,77,5,-1,0,unknown,0
45,management,married,446,no,no,6,304,3,-1,0,unknown,1
38,management,married,516,yes,no,16,198,3,-1,0,unknown,0
58,technician,married,796,no,no,4,422,1,-1,0,unknown,0
62,retired,married,1084,no,no,14,505,1,-1,0,unknown,1
35,management,married,232,yes,yes,17,249,1,-1,0,unknown,0
54,services,married,0,yes,no,5,686,2,267,1,other,1
44,blue-collar,married,1149,yes,no,21,67,5,-1,0,unknown,0
39,admin.,married,0,no,no,19,29,11,-1,0,unknown,0
46,blue-collar,married,10333,yes,no,9,579,4,-1,0,unknown,0
45,self-employed,married,140,yes,no,6,192,3,-1,0,unknown,0
34,technician,married,133,no,no,12,171,2,181,3,success,1
30,technician,single,893,no,no,26,45,3,-1,0,unknown,0
53,services,divorced,778,yes,no,17,221,2,-1,0,unknown,0
48,blue-collar,divorced,2071,no,no,14,127,1,-1,0,unknown,0
39,blue-collar,married,481,yes,no,29,376,1,-1,0,unknown,0
43,entrepreneur,married,0,yes,no,17,105,1,-1,0,unknown,0
33,management,married,679,no,no,5,1109,2,-1,0,unknown,1
52,management,married,0,no,no,5,85,3,-1,0,unknown,0
29,blue-collar,married,-20,yes,no,7,140,3,-1,0,unknown,0
32,services,married,-684,yes,no,27,298,3,-1,0,unknown,0
24,admin.,married,61,yes,yes,7,278,1,343,2,other,0
46,blue-collar,married,182,no,no,4,56,1,-1,0,unknown,0
49,technician,married,80,no,no,17,123,1,-1,0,unknown,0
50,blue-collar,married,604,no,no,5,104,1,-1,0,unknown,0
33,management,married,540,no,no,11,79,4,-1,0,unknown,0
31,management,divorced,0,yes,no,7,953,3,-1,0,unknown,0
34,blue-collar,married,765,no,no,25,238,1,-1,0,unknown,0
60,services,married,594,yes,no,3,35,7,265,5,other,0
26,unknown,single,1187,no,no,17,44,1,-1,0,unknown,0
33,technician,single,291,no,no,25,72,6,-1,0,unknown,0
31,admin.,married,0,yes,no,21,366,3,-1,0,unknown,0
33,services,married,1785,yes,no,30,287,12,-1,0,unknown,0
32,services,married,172,yes,no,28,84,3,-1,0,unknown,0
52,admin.,married,1228,yes,yes,4,218,1,-1,0,unknown,1
39,admin.,single,4917,yes,yes,6,26,1,-1,0,unknown,0
36,technician,divorced,19,yes,yes,26,109,1,-1,0,unknown,0
33,technician,married,399,yes,no,7,143,1,-1,0,unknown,0
26,student,single,502,yes,no,7,82,1,-1,0,unknown,0
57,technician,divorced,126,no,no,4,166,2,-1,0,unknown,1
34,admin.,single,2677,yes,no,20,259,1,-1,0,unknown,0
56,services,divorced,6101,no,no,14,422,4,-1,0,unknown,0
33,blue-collar,single,514,yes,no,17,225,1,-1,0,unknown,0
54,management,married,1146,yes,no,12,205,2,-1,0,unknown,0
38,technician,married,581,yes,no,2,223,2,272,1,failure,0
28,admin.,single,242,yes,yes,12,256,1,349,1,failure,0
37,self-employed,married,2260,yes,no,30,370,3,-1,0,unknown,0
42,admin.,divorced,2133,yes,no,5,89,5,-1,0,unknown,0
53,blue-collar,married,1294,no,no,28,71,1,-1,0,unknown,0
29,technician,married,132,yes,yes,30,88,1,-1,0,unknown,0
52,blue-collar,married,2338,yes,no,4,232,1,-1,0,unknown,0
42,services,married,-166,no,no,14,337,4,-1,0,unknown,0
34,technician,married,2019,yes,yes,27,102,1,-1,0,unknown,0
47,management,married,434,no,no,12,111,4,-1,0,unknown,0
38,blue-collar,married,1005,no,no,20,76,12,-1,0,unknown,0
27,blue-collar,single,87,no,no,10,245,1,-1,0,unknown,0
28,services,single,302,no,no,3,248,9,-1,0,unknown,0
50,blue-collar,divorced,2554,no,no,31,51,2,-1,0,unknown,0
39,technician,married,3825,no,yes,25,94,6,-1,0,unknown,0
